AppID	AppName	AppLabelID	PlatformID	AppIndustry	Price	NumOfInstalls	AverageStar	WebLink	Description	IconURL	Deleted
62	Toca Life: Farm	9	1	Toca Boca	2.99	100,000-500,000	0	https://play.google.com/store/apps/details?id=com.tocaboca.tocalifefarm	Work and play the farmer&#39;s way! Milk your cow, gather eggs from your hens and raise your crops. Have a picnic, play the fiddle and hit the hay! From sunup to sundown, Toca Life: Farm is fun on the farm!	//lh3.googleusercontent.com/Ezwmp8FvN8gxzTSym_YFunpWAG5rAH2U03xLr7zBJTpwH0Ljgkr5XvvUGvN-9Gjt8j4=w300	0
63	Toca Life: Stable	9	1	Toca Boca	2.99	100,000-500,000	0	https://play.google.com/store/apps/details?id=com.tocaboca.tocastable	Welcome to a world of horses and adventure! Groom horses, care for them and show them! Engage in some medieval jousting or role-play the Wild West. Ride motorcycles and camp out under the stars! You can play your way in Toca Life: Stable!	//lh3.googleusercontent.com/_qj6fCh-O8h1B15gPZlFkFId8fgab4Sn0J1PDbgx85Pwujt2dijbvJM1uR-iCLWujBk=w300	0
64	Explore Daniel's Neighborhood	40	1	PBS KIDS	2.99	50,000-100,000	0	https://play.google.com/store/apps/details?id=org.pbskids.dtigerexploreneighborhood	**Parents&#39; Choice - Gold Award**	//lh3.googleusercontent.com/xd0sQLOCjxtiPeHI9q13PYwyzk-BrS9EHoklEl_mTYiH7Jo41aFHuKBz2YahTiWjIw-0=w300	0
65	Toca Life: School	9	1	Toca Boca	2.99	50,000-100,000	0	https://play.google.com/store/apps/details?id=com.tocaboca.tocaschool	Grab your backpack its time for Toca Life: School! Teach a class, pick a locker and have a food fight in the cafeteria! With five locations and 34 characters, you can create your very own school adventures!	//lh3.googleusercontent.com/IPWhumhMFWaYc742ex3y3TmNZBZcCBCpgrJN_Ix2ecsLT_xWnbMx6UWC4eEoEAa4Ug=w300	0
66	Toca Lab: Plants	40	1	Toca Boca	2.99	10,000-50,000	0	https://play.google.com/store/apps/details?id=com.tocaboca.tocalabplants	Just like with the first app in the Toca Lab Series, Toca Lab: Elements, your curiosity will lead the way. Choose your plant, then visit five different locations in the lab:	//lh3.googleusercontent.com/WIGy9jDiv00zA9N-nJ3Hng4auxXRGAJ9TsMWyUoFn6QKpQoUM_qT0xW7Sv6JeC88d-U=w300	0
67	Toca Life: Vacation	9	1	Toca Boca	2.99	50,000-100,000	0	https://play.google.com/store/apps/details?id=com.tocaboca.tocavacation	Make every day a vacation adventure! Feel the excitement of going through the airport to catch your flight. Jumping on a hotel bed. Digging for treasure on the beach. Create all the vacation fun you want with Toca Life: Vacation!	//lh3.googleusercontent.com/PRYlsPAkA0pGYe3LIdVhfk_QfWvU-mywRp5xYHLmtIfqgdd0Tos-0OPpyB9vz7fImmA=w300	0
68	Toca Life: Office	9	1	Toca Boca	2.99	10,000-50,000	0	https://play.google.com/store/apps/details?id=com.tocaboca.tocaoffice	Ever wonder what grown-ups really do at work all day? In Toca Life: Office, you get to tell stories about office life the way you imagine it!	//lh3.googleusercontent.com/5sVjVgqKb_e0_E8Ug0Mge-d9Cd36fDkQgSQUH7K-iUSGLyxqbNtR8UjPTo-WSuLWx9g=w300	0
69	Baby Phone for Toddlers - Numbers, Animals, Music	40	1	GoKids!	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.gokids.bphone1	Baby Phone for Toddlers is one of our educational games for kindergarteners which entertains babies and and helps them learn numbers, animals for toddlers and animals sounds for baby. Playing baby animal phone your toddler will train fine motor skills and develop various mental activities such as memory, logics and attentiveness. Our toy phone for kids with a lively and colorful interface is suitable for little kids from 1 year old.	//lh3.googleusercontent.com/uGH6Cxa7ne39Jzq0BYK_5fC8YvWk0OnKJeO0Cnqdx-dlCnI_mdTFAHjoic0wBmKnuQ=w300	0
70	Real Trumpet	41	1	Bedir Yazlm	0	100,000-500,000	0	https://play.google.com/store/apps/details?id=com.bediryazilim.realtrumpet	A trumpet is a musical instrument. It has the highest register in the brass family. As a signaling device in battle or hunting, trumpets have a very long history, dating back to at least 1500 BC; they have been used as musical instruments since the 15th century.	//lh3.googleusercontent.com/XZPrFSY1dNw3kMqfWnGIpnWvrxQc0d9fu4X8IFU9kLyxJ0naYt6n17Lk182uyj-jAA=w300	0
71	Kids or Baby Piano	41	1	Bilkon	0	5,000-10,000	0	https://play.google.com/store/apps/details?id=com.bilkon.kidspiano	Kids and Baby Piano is an app created especially for kids and parents to learn to play musical instruments, wonderful songs, exploring different sounds and develop musical skills.	//lh3.googleusercontent.com/J1vUS7gkmIdB4bgAnCjCvToS18XxoOcSlyHZ2inr2eepkGVcmzhlltuV5qxdOolQr-g=w300	0
72	DJ PADS - Become a DJ	20	1	Bilkon	0	50,000-100,000	0	https://play.google.com/store/apps/details?id=com.bilkon.launchpad	DJ PADS is a free Pads style ( Launchpad ) app of electronic music for Android. Lightweight application, fun and easy to play. With it you can create your electronic music. Try it now!	//lh3.googleusercontent.com/Vsr7xolmWwXu6cUK1rT7zbb1oUNWEW6bdaBJzjdK845vxwcP1kZmU3x6RLOFtpDb_Q=w300	0
73	Animal Band	10	1	StoryToys	0	100,000-500,000	0	https://play.google.com/store/apps/details?id=com.storytoys.animalbandnurseryrhymes.free.android.googleplay	Animal Band is a fun and easy music toy that encourages young children to explore music while listening to their favourite tunes. It&#39;s been a long day, and all the animals are feeling sleepy. As each loveable little character is woken up, it plays and sings along. But if you don&#39;t keep playing, the band nods back to sleep! 	//lh3.googleusercontent.com/gilgBvJiDLbgvCBxzWFzsT65gwg7hLKkIoFrWmIvTskJkyINVJ9IITih4VV8Ow3lcP8=w300	0
74	Little Piano	41	1	Mustafa Demir	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.mustafademir.little_piano	Little piano has come! 	//lh5.ggpht.com/LwMWopF4djAXHPOlhtGEpIBMxDiH8KmVT_DaYkzK6UxUSklIqN16IFdFTHpi2mGiAYyP=w300	0
75	Baby Piano	41	1	PSV Studio Kidnimals baby games	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.YOZHStudio.UPianoMasha	&quot;Kids Piano&quot; as a real piano  educates ear to music and childs mentality without mentioning finger fine motor skills.	//lh5.ggpht.com/D6rXDSQMNbaWp8E6LV7TE2Buw7O3VjNoRgfGrp9DRVSyId-_zAWsmOgSQkkwK3odwwhl=w300	0
76	KidsClick	10	1	Sinclair Digital Interactive Solutions	0	100-500	0	https://play.google.com/store/apps/details?id=com.axonista.kidsclick	Join your favorite cartoon characters on the KidsCLICK App (the App) today! Explore	//lh3.googleusercontent.com/Xu7UKoFyb9tEUEiQ10sgKZGowNWd45Fs746Y4h1gG-7iOGaJ61f1Z1gtSX3BjwPTKoc=w300	0
77	Christmas Songs	20	1	Mobiloids	0	100,000-500,000	0	https://play.google.com/store/apps/details?id=com.mobiloids.christmassongs	Christmas Songs.	//lh3.googleusercontent.com/214lvho7MeKHsdZed71xXl8Axq8rrMX8DV2TnqunZ24J2z_sF9STruJaw3p2n0lI1AI=w300	0
78	Real Piano	41	1	Bilkon	0	50,000-100,000	0	https://play.google.com/store/apps/details?id=com.bilkon.easypiano	The best piano keyboard on the Google Play!	//lh3.googleusercontent.com/Mj1XvbAcV6dg9W7Rbhe6fGRyqMrblSD14WWBSSaTW6_KghsY943EoRxgdlPJ2o7bzPQM=w300	0
79	Electro Guitar	41	1	Eyp ner	0	100,000-500,000	0	https://play.google.com/store/apps/details?id=com.eyup.electrickguitar	Raises children&#39;s music skills.	//lh3.googleusercontent.com/17H5HBVfGcgxlVtLOebF5mNnQGPh-gfdjM2G7b1B6qeMTy19GwZ8ALJTWV9gFp7VfFw=w300	0
80	Lagu Anak-Anak Mp3	20	1	Annur Music Corp	0	1-5	0	https://play.google.com/store/apps/details?id=info.aninurdinmusikanakanak	Aplikasi Online berisi kumpulan lagu anak-anak yang merupakan aplikasi untuk mengedukasi anak dengan lagu-lagu yang sesuai dengan umur untuk membentuk karakter anak menjadi lebih baik dengan aplikasi ini,hanya tinggal touch and play.	//lh3.googleusercontent.com/gRoFfJ139jr1FAwDCgImIizU0EUXlb1OWngLcZU5PpQsxRLfwMEKkQMXaykNGyHCwz4=w300	0
81	Nursery Rhymes for Children	22	1	Denoll Development	0	1-5	0	https://play.google.com/store/apps/details?id=com.nurseryrhymes.forchildren	Hundreds of Nursery Rhymes for Children, baby songs, stories for kids &amp; games for toddlers,has everything for kids under 5 years old. Delight your child with interactive nursery rhymes like Old MacDonald, Twinkle Twinkle Little Star, Wheels on the Bus, the Itsy Bitsy Spider &amp; more kindergarten rhymes.	//lh3.googleusercontent.com/y9OsYbG7-YwqfOixC1zPU8GPK1R-sjU6Oiafjz2aTehW-7AblamI0XYWs-_WJhjtQxc=w300	0
82	2 (/)	9	1		0	10-50	0	https://play.google.com/store/apps/details?id=air.jp.co.yumearu.worldstory2	4	//lh3.googleusercontent.com/hzv3rDJszpW2d-_BlxlFLFKT1R6neC4wEzCxRRFhY9rFw2bgJbc2avi5TupGMutRt0Q=w300	0
83	Halloween Run Adventures	34	1	Z7 Inc.	0	10-50	0	https://play.google.com/store/apps/details?id=com.z7INC.Hallowen.Run	The Halloween Run Adventures is now out for Android! All your friends are playing it - can you beat their high scores?!	//lh3.googleusercontent.com/joSx8rykSocQacu4_1fr5JhAsBdHuBFei6Iqufzd8x0FQ2OwaTRpI-SvZiPr9pK0dGUZ=w300	0
84	LooLoo Kids Videos	10	1	Mlaku Dewe	0	50-100	0	https://play.google.com/store/apps/details?id=com.MlakuDewe.loolookids	Hi friends! Welcome to LooLoo Kids Videos.	//lh3.googleusercontent.com/4Z-tBidg0I3r_RSoDsgoj1NmkupZB1mVk_10rQFw1ew46pjPe0kq46N2sgWYhY-i7HA=w300	0
85	Free Nursery Rhymes	9	1	funlearning	0	100-500	0	https://play.google.com/store/apps/details?id=air.FunlearningNurseryRhymesFree	Free Nursery Rhymes is one of the series of fun4learning programs. Our mission is: &quot;Fun for learning, learning for fun!&quot;	//lh3.googleusercontent.com/Yr40syD7TVXbEzWJhmv-knpdMCiWl_yYPz48cD39iK4-tSpNcskmhBx9icLiHyW_OzE=w300	0
86	Lagu Anak TK-TPA dan PAUD	9	1	DarAddict	0	5-10	0	https://play.google.com/store/apps/details?id=com.daraddict.laguanaktktpadanpaud	Aplikasi offline berisi kumpulan 	//lh3.googleusercontent.com/Jic3qQqypkfNE1o8vl_tqhZ2dJ1Vps--V2--4xdpbKMjuqkCaPJ3WW_jgrVsVmIN3Aim=w300	0
87	VideoBook	9	1	pi kids	0	1-5	0	https://play.google.com/store/apps/details?id=com.digitalstrategy.videobook	VideoBook pikids lets children read, watch, and sing! This FREE, easy-to-use app works with our VideoBook series to make the books come alive on-screen! Just download the app to your mobile device, launch the app, and then hold the device over the books cover for just a moment. An animated music video based on a classic kids song will automatically play! Each book launches a fun and unique video. Children can follow the adventures of the cute characters in the book and again in the music videos while they read and sing along. Each book also includes a free song download.	//lh3.googleusercontent.com/dFsSzA8cz3f90aRFv00vlbyCVeDQILwvURBnF6Rq3vfk_kutdTCJQzRSMUOcOFf-JQ=w300	0
88	Xylophone : Sing &amp; Share Music	20	1	MyAppPark	0	10-50	0	https://play.google.com/store/apps/details?id=com.myapppark.ssm	A simple Xylophone app for all ages with which one can sing and record the music they play. 	//lh3.googleusercontent.com/8knyW_KzVEe7XseczEzUHxBvJrm8lCF0P-QliwhJUxYENkUuajUf-L5tkIritfL_8cI=w300	0
89	Best Kids Bop Songs and Lyrics	20	1	Ruji Ruji Dev	0	10-50	0	https://play.google.com/store/apps/details?id=com.rujirujidev.kidsbopsongsandlyrics	Best Kids Bop Songs and Lyrics	//lh3.googleusercontent.com/vREiJn3kdzcyZtLCk9xcnmpaVmjL94yTO6MbNsviHD0Zm3OnnAvkHAGSXWOs58GjvFc=w300	0
90	Baby Phone	40	1	nder alar	0	100-500	0	https://play.google.com/store/apps/details?id=caglarsoft.baby.phone.kids.toddler	Baby phone, educational game where children can have fun and spend time.	//lh3.googleusercontent.com/G0C0UmfH2SqEPaZzlQ696bpyEIX9jwwE67p7yAi2Jrt8M-mXmCjWtwSSrdScra9lrwmD=w300	0
91	Cantos Catolicos Para Nios:Alabanzas de Nios	20	1	tmxdigital	0	50-100	0	https://play.google.com/store/apps/details?id=com.tmxdigital.cantoscatolicosparaninos	Ya est disponible Cantos Catolicos Para Nios, para dispositivos mviles y tablet.	//lh3.googleusercontent.com/5cYrkvjGFVgHsAFu2r2Dmg7marJVxkwO_sWSOxKjEvqMPG2QtFGmzLVjsW55sbcQo2k=w300	0
92	Christmas Songs for Kids	10	1	B&amp;C Tornado Apps	0	100-500	0	https://play.google.com/store/apps/details?id=com.chrismascarolsandsongsforkids	Religious Christmas Carols and Secular Winter Holiday Songs. When it comes to Christmas songs that are great for kids there is a huge offline collection of holiday tunes available for caroling and more. Kids love Christmas and giving them the right soundtrack for Christmas can really help to ignite the holiday spirit by making them even more excited for the season. Whether you need songs about Santa, reindeer, toys, winter or traditional Christmas Carols, you&#39;ll find a varied selection below. These Christmas Songs are for children of all ages... and many will also appeal to grown-ups. Christmas Songs, Christmas carols, and music for the Holiday Season. Perfect songs to sing near the Christmas tree. Weve put together some of the best Christmas songs and Carols for Kids. Listening and singing Christmas music is one of the most fun traditions to do with kids, we love all the old classic songs, its a great way to spend time with the family and even more fun at a Christmas Party.	//lh3.googleusercontent.com/d55LMveZUoe0fyuTPM7r_b-oiUFeGHEXol2wubEQlRH9DXXb9lsiOwah6RCG0C-s5g=w300	0
93	Birthday Song - Las Maanitas (Bilingual Birthday)	40	1	Encantos Media Studios, PBC	0	100-500	0	https://play.google.com/store/apps/details?id=com.encantosmedia.birthdaybook	This Sing Along, Read Along &amp; Play Along app is Inspired by the classic Mexican birthday song Las Maanitas (The Little Mornings), which is sung to wake up a child on his/her birthday.  This celebratory song is a fixture at every birthday party, and the best way to welcome a great day. 	//lh3.googleusercontent.com/fUpsGF3IlUYbt0fAvrOFb6OioZFe5UUoad_oOsIjnBnmUrAWKKLnArPFmqbCxs1nZA=w300	0
94	Dj EDM Pads Game	41	1	Webruli	0	100-500	0	https://play.google.com/store/apps/details?id=com.webruli.edmdjgame	an application that contains all the musical instruments in the professionally prepared dj edm pads game application	//lh3.googleusercontent.com/CSKbJcgksWSmAdz_wfOtLEht0nibztrSVbfw_a5ut1WZ7GWBZL9OMd1i1rgxQ7c5wpA=w300	0
95	Caillou Kids TV	10	1	Wild Brain Family International Limited	0	1,000-5,000	0	https://play.google.com/store/apps/details?id=com.wildbrain	WildBrain apps present Caillou Kids TV! Packed with full length episodes, so your child can enjoy watching Caillous exciting adventures no matter where you are. Caillou Kids TV is free to download, available in 5 languages and features full parental controls. With new episodes hand-picked regularly from a curated catalogue, your child will adore the wonderful world of Caillou in a safe watching environment. Perfect for preschoolers!	//lh3.googleusercontent.com/IV7XK1NFo9DiRO340prPrLuha0E0xYbYhllQHACED5K-Wt97SwgkKGnjJ_VRCPiM5w=w300	0
96	Toddler Sing and Play	41	1	ToddlerTap	0	500,000-1,000,000	0	https://play.google.com/store/apps/details?id=com.landoncope.games.toddlersingandplay	Your kids will love singing along with these songs:	//lh5.ggpht.com/EN0X3SXxxrncbxveqDsUzyfVLMf5n61fTc0wjV6LI4o-FyhMOyFAlfHFn7y_c31bZjU=w300	0
97	ABC Song - Kids Learning Game	9	1	TabTale	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=com.tabtale.abcsingalong	An all in one collection of educational ABC activities and games, including the famous alphabet song in a vivid interactive and high quality production. This application provides the perfect place to learn basic concepts such and numbers, colors and more.	//lh3.googleusercontent.com/NgHqva3HsLSnZ5nX4nhy9XNov8wCFDzpJMMZb1hdaDRSJ7PIYfj2x3Rt2f-rO8-wIg=w300	0
98	PINKFONG TV - Kids Baby Videos	9	1	SMARTSTUDY PINKFONG	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=kr.co.smartstudy.pinkfongtv_android_googlemarket	Enjoy 7days free trial!! We offers some of the best educational videos for your children to enjoy. Shows include social skills,creativity, emotional skills. You can enjoy the fun of PINKFONG TV anywhere, anytime, even without a network connection! Let your kids enjoy popular shows on car rides and even on plane rides!	//lh3.googleusercontent.com/bBiH-lfDrrpcxMBmiMdruSIF9eXe68eaJplJV0r-uGtFu4n1OZWoeA_tBHqOz_cITL-A=w300	0
99	Ali Huda	9	1	Ali Huda	0	10,000-50,000	0	https://play.google.com/store/apps/details?id=tv.vhx.alihuda	Ali Huda is an Education and Entertainment platform for Muslim kids. It is a Video On Demand Streaming Service. 	//lh3.googleusercontent.com/WSTPTVtlVhky-ydm3xIqKM3Lsu_o4WXns8osNtA8BZeTUVPcGw-M4WKu3N5vBCa9wMo=w300	0
100	Best Kids Stories: bedtime +	9	1	SMARTSTUDY PINKFONG	0	1,000,000-5,000,000	0	https://play.google.com/store/apps/details?id=kr.co.smartstudy.bodlebookiapstory_us_android_googlemarket_a	 Meet all your kids favorite stories in Wow! Best Kids&#39; Stories - PINK FONG	//lh3.googleusercontent.com/T8S__liwai4CgDf2kAJhpyLhf6FXW1b6gyCrhOERncn-OSqiioAPQd9HIfHDxQRADaOw=w300	0
101	Toddler Sing and Play 2	41	1	ToddlerTap	0	500,000-1,000,000	0	https://play.google.com/store/apps/details?id=com.landoncope.games.toddlersingandplay2free	Your kids will love singing along with these games:	//lh3.googleusercontent.com/7X0bRrsK_3Ly9KAFTtlh9SvN6J2Q1kWc-sGA5Oo7dvvJAFK6AZGDK5RNEPm3x_GG99f9=w300	0
102	BabyFirst Music Nursery Rhymes	20	1	BabyFirst	0	50,000-100,000	0	https://play.google.com/store/apps/details?id=com.babyfirst.radio	BabyFirst is an award winning global TV channel for babies, preschoolers  and the parents who love them! BabyFirst is committed to provide a fresh, safe, and engaging platform for toddlers and babies to learn about the world around them  in a way they can really get to grips with. 	//lh3.googleusercontent.com/DnErCY1FzvuOvHagN4X0CenV-fZLAiikIGrll-RJ2OamF-HjSmne32NiWfw_butaU3o=w300	0
103	Best Kids Songs: Dinosaur+more	9	1	SMARTSTUDY PINKFONG	0	5,000,000-10,000,000	0	https://play.google.com/store/apps/details?id=kr.co.smartstudy.bodlebookiapfree_us_android_googlemarket	Sing along kids favorite songs with SONGS FOR KIDS WITH PINKFONG	//lh3.googleusercontent.com/h78EzbchoBEGvSRaG162iS9zBJDkhhQSk71PQ4HbanyuGKIUu64yjJ2IOhoq6ygwLW8=w300	0
